AIC BIC aBIC DIC
msst_long_bayes_r97 NA NA NA 43103.509
cuts_wide_ml_r97 40072.9 40125.003 40061.838 NA
cuts_long_ml_r97 40072.9 40193.027 40129.479 NA
cuts_wide_bayes_r97 NA NA NA NA
cuts_long_bayes_r97 NA NA NA 39138.585
tso_wide_ml_r97 40073.517 40133.436 40060.796 NA
tso_wide_bayes_r97 NA NA NA NA
tso_long_bayes_r97 NA NA NA 35502.346
msst_wide_ml_r98 42953.156 42994.839 42944.307 NA
msst_long_ml_r98 42948.605 43044.707 42993.869 NA
msst_wide_bayes_r98 NA NA NA NA
msst_long_bayes_r98 NA NA NA 42448.143
cuts_wide_ml_r98 39827.578 39879.681 39816.516 NA
cuts_long_ml_r98 39827.578 39947.705 39884.157 NA
cuts_wide_bayes_r98 NA NA NA NA
cuts_long_bayes_r98 NA NA NA 38918.838
tso_wide_ml_r98 39827.916 39887.835 39815.195 NA
tso_wide_bayes_r98 NA NA NA NA
tso_long_bayes_r98 NA NA NA 35250.748
msst_wide_ml_r99 42801.906 42843.589 42793.057 NA
msst_long_ml_r99 42797.453 42893.555 42842.716 NA
msst_wide_bayes_r99 NA NA NA NA
msst_long_bayes_r99 NA NA NA 42306.904
cuts_wide_ml_r99 39691.332 39743.436 39680.271 NA
cuts_long_ml_r99 39691.332 39811.46 39747.912 NA
cuts_wide_bayes_r99 NA NA NA NA
cuts_long_bayes_r99 NA NA NA 38799.978
tso_wide_ml_r99 39694.98 39754.899 39682.259 NA
tso_wide_bayes_r99 NA NA NA NA
tso_long_bayes_r99 NA NA NA 35219.11
msst_wide_ml_r100 43696.019 43737.702 43687.17 NA
msst_long_ml_r100 43691.563 43787.664 43736.826 NA
msst_wide_bayes_r100 NA NA NA NA
msst_long_bayes_r100 NA NA NA 43176.619
cuts_wide_ml_r100 40211.841 40263.944 40200.779 NA
cuts_long_ml_r100 40211.841 40331.968 40268.42 NA
cuts_wide_bayes_r100 NA NA NA NA
cuts_long_bayes_r100 NA NA NA 39268.016
tso_wide_ml_r100 40214.94 40274.859 40202.219 NA
tso_wide_bayes_r100 NA NA NA NA
tso_long_bayes_r100 NA NA NA 35542.788
