AIC BIC aBIC DIC
msst_long_bayes_r97 NA NA NA 84693.504
cuts_wide_ml_r97 78726.135 78778.239 78715.074 NA
cuts_long_ml_r97 78726.135 78860.126 78796.571 NA
cuts_wide_bayes_r97 NA NA NA NA
cuts_long_bayes_r97 NA NA NA 77567.904
tso_wide_ml_r97 78730.707 78790.626 78717.987 NA
tso_wide_bayes_r97 NA NA NA NA
tso_long_bayes_r97 NA NA NA 70402.036
msst_wide_ml_r98 86220.669 86262.352 86211.82 NA
msst_long_ml_r98 86200.829 86308.021 86257.178 NA
msst_wide_bayes_r98 NA NA NA NA
msst_long_bayes_r98 NA NA NA 85026.259
cuts_wide_ml_r98 78906.144 78958.247 78895.082 NA
cuts_long_ml_r98 78906.144 79040.134 78976.58 NA
cuts_wide_bayes_r98 NA NA NA NA
cuts_long_bayes_r98 NA NA NA 77716.203
tso_wide_ml_r98 78911.756 78971.674 78899.035 NA
tso_wide_bayes_r98 NA NA NA NA
tso_long_bayes_r98 NA NA NA 70614.177
msst_wide_ml_r99 85570.771 85612.453 85561.921 NA
msst_long_ml_r99 85553.146 85660.339 85609.495 NA
msst_wide_bayes_r99 NA NA NA NA
msst_long_bayes_r99 NA NA NA 84490.609
cuts_wide_ml_r99 79011.911 79064.014 79000.849 NA
cuts_long_ml_r99 79011.911 79145.901 79082.347 NA
cuts_wide_bayes_r99 NA NA NA NA
cuts_long_bayes_r99 NA NA NA 77870.517
tso_wide_ml_r99 79016.076 79075.995 79003.355 NA
tso_wide_bayes_r99 NA NA NA NA
tso_long_bayes_r99 NA NA NA 70730.466
msst_wide_ml_r100 85558.165 85599.847 85549.315 NA
msst_long_ml_r100 85540.286 85647.478 85596.635 NA
msst_wide_bayes_r100 NA NA NA NA
msst_long_bayes_r100 NA NA NA 84492.181
cuts_wide_ml_r100 78924.509 78976.612 78913.447 NA
cuts_long_ml_r100 78924.509 79058.499 78994.945 NA
cuts_wide_bayes_r100 NA NA NA NA
cuts_long_bayes_r100 NA NA NA 77799.991
tso_wide_ml_r100 78930.086 78990.004 78917.365 NA
tso_wide_bayes_r100 NA NA NA NA
tso_long_bayes_r100 NA NA NA 70632.496
